Username,Tweet,Like Count,Retweet Count,Subjectivity,Polarity,Analysis
GloWorld,",Glo Customer Care will be using a new handle.  will be used mainly for info on products,services,events",0,0,0.3939393939393939,0.1515151515151515,Strong
oviel_,Abeg cc me glo handle somebody. u can't just be treating ur customers like crap. After all the poor services una get mind dey slash bundle.,0,0,0.7,-0.6000000000000001,Weak
nandyxglo,"Glo Network  services is deteriorating, yet they are busy introducing new products and looking for more customers.",0,0,0.41818181818181815,0.24545454545454545,Strong
bolashodun, Glo stop defrauding Nigerians by subscribing ur customers from services they don't subscribe for. Be warned!!b,0,0,0.0,0.0,Neutral
uchestellz,"Dear glo, seems like u dont have enuff customer care agents to attend to us, u can kindly employ my services. Yours faithfully, dr stellz",0,0,0.9,0.6,Strong
iam_suleeiman,"Dear Customer, your account balance is low. Please recharge your line and enjoy Glo services........",0,0,0.4,0.2,Strong
Deeliciouzz,Ughh RT : Lol pele RT Deeliciouzz: Glo and their useless customer services...how can I start ... http://t.co/ePfzHiJK,0,0,0.44999999999999996,0.15000000000000002,Strong
marcogaucho9,Lol pele RT : Glo and their useless customer services...how can I start my morning angry becos ... http://t.co/BkLynovb,0,0,0.6333333333333333,-0.06666666666666665,Weak
Deeliciouzz,Glo and their useless customer services...how can I start my morning angry becos of them? Simple internet ... http://t.co/BH8De9Op,0,0,0.5190476190476191,-0.3333333333333333,Weak
benechuks,"Glo services is so fucked. Imagine giving an over scratched card to dr Customer Care offc, n it hasn't bn resolved for a month",0,0,0.7,-0.6,Weak
DamiAjibola,"​Lol x_x "": Customer that knows his right. Sue very well o. O:) RT : I paid 4 services, I'd sue glo -____-""",0,0,0.7089285714285714,0.2589285714285714,Strong
Ms_Yeahny,"Customer that knows his right. Sue very well o. O:) RT : I paid 4 services, I'd sue glo -____-",0,0,0.7089285714285714,0.2589285714285714,Strong
Crossheir,"GLO: Dear Customer, ur BB subscription expires in 8 hrs. To enjoy uninterrupted BB Services pls renew ur subscription. Thank u!

Me: Fuck u!",0,0,0.3666666666666667,-0.033333333333333326,Weak
zenie_O,"""Dear Customer,you may experience difficulty in accessing data services from tonight to tomorrow morning"" GLO....tomao or a week tym *smh",0,0,0.0,0.0,Neutral
JobsOmaha,"Omaha Jobs Customer Care Assistant - Xerox Services -  Omaha, NE: Xerox Corporation is a $22 billion leading glo... http://t.co/EKGfsdom",0,0,0.0,0.0,Neutral
Oga_Drew,"------&gt; RT : Issues"": Dear GLO Customer, we'r pleased 2 extend ur BB services validity by ... http://t.co/QCjdUZEc",0,0,1.0,0.5,Strong
Oga_Drew,"Dear GLO Customer, we'r pleased 2 extend ur BB services validity by 2DAYS due 2 recent unforeseen technical issue. :D",0,0,0.545,0.275,Strong
Abdvlkarxxm,"""Dear Customer, we are pleased to extend your BB services validity by 2 days due to recent unforeseen technical issue."" GLO IS A JOKE!",0,0,0.43125,0.09375,Strong
jermaineluv,"It only Glo :Dear Customer, we are pleased to extend your BB services validity by 2 days due to recent unforeseen... http://t.co/wQqKL2V9",0,0,0.65625,0.09375,Strong
AkinwumiBJ,"Got this from Glo: Dear Customer, we are pleased to extend your BB services validity by 4 days due to recent unforeseen technical issue.",0,0,0.43125,0.09375,Strong
bishopujunwa,"Dear Customer,we r pleased 2 extend ur BB services validity by 7 days due to recent unforeseen technical issue,thank you glo. I love glo",0,0,0.465,0.175,Strong
Gistfactory,"Customers are beginning to complain of poor services from GLO,hope they are listening and doing something about it",0,0,0.6,-0.4,Weak
PatrickOgidi,"In terms of fast social media customer care services,  &amp;  beat  hands down... buckle up Glo biko :(",0,0,0.4888888888888889,-0.16805555555555557,Weak
adaptive_entrp,"F5’s New Hardware Platform Helps Customers Consolidate Dynamic Application Services: F5 Networks, Inc. , the glo... http://t.co/IuuWX8zY",0,0,0.3106060606060606,0.06818181818181818,Strong
K9fada,"So, ave made up with my glo babe. Full personal customer services restored. *wide grin*",0,0,0.4166666666666667,0.08333333333333333,Strong
ShinaBadaru,"#Glo mobile upgrade underway and users may have problems getting others networks and data services now till morn, customer care just told us",0,0,0.0,0.0,Neutral
washnglo,WASH’N GLO offers car detailing services at customer’s doorstep in Chennai and uses the latest in car washing technology.,0,0,0.45,0.3,Strong
senatorenny,"Glo with pride....RT : Dear Mtn, 
kindly work on providing better netwrk services .
Thanks.
Sincerely,  
Frustrated Customer",0,0,0.44999999999999996,0.15000000000000002,Strong
lance458,"Truth be told, MTN, GLO, ZAIN and ETISALAT are messing up big time!
Data services are an eyesore!
Phone calls drop&amp;customer service crap!",0,0,0.45,-0.5,Weak
hassankabir2008, yes it happened to me that is the reason why I stop using glo blackberry services I complained by calling ur customer serv,0,0,0.2,-0.3,Weak
mymissjobs,"Job Lead: Customer Care Assistant - Xerox Services -  Canton, MS: Xerox Corporation is a $22 billion leading glo... http://t.co/McP0Sf0S",0,0,0.0,0.0,Neutral
Adiagha_Ibibio1,Glo had internet problems for 3 days and compensates customers by extending our BIS/INTERNET services for extra 6 days.☺MTN shld take a cue.,0,0,0.1,0.0,Neutral
fikkypearl,"MTN pls see disRT : Apparently Glo is giving it's customers 6days extension on their BB services..... That should do. :)""",0,0,0.675,0.275,Strong
HayWhy_Tops,Apparently Glo is giving it's customers 6days extension on their BB services..... That should do. :),0,0,0.675,0.275,Strong
tipe2009,Before u criticise Glo RT : O2 says all 2G and 3G services now back for all affected customers,0,0,0.0,0.0,Neutral
smartsavar,"Glo sef go dey api nao"": O2 says all 2G and 3G services now back for all affected customers""",0,0,0.0,0.0,Neutral
paskael,Glo or MTN can't do this RT: O2 says all 2G and 3G services now back for all affected customers,0,0,0.0,0.0,Neutral
munamike,"""Dear customer, due to unforeseen technical issues, BB &amp; internet services may not be accessible at the moment."" Glo &amp; their mediocrity.",0,0,0.2625,0.012499999999999997,Strong
lugardosa,"Glo Internet Service Is Down:

''Dear Customer, due to unforseen technical issues, BB and internet services may... http://t.co/NGvfnBtC",0,0,0.25462962962962965,-0.09351851851851851,Weak
mideoy,"Dear Customer,due2 unforeseen technical issues, BB &amp; internet services may not b accessible  moment.We apologize 4any inconvenience -glo",0,1,0.2375,-0.09375,Weak
Moyooo_A,"chill....is it glo that sent u dis message?RT : ""Dear customer, due to unforeseen technical issues, BB &amp; internet services may",0,0,0.2375,-0.0625,Weak
Mastermind1808,"Dear Customer, due to unforeseen technical issues, BB services may not be accessible at the moment. We apologize for the inconvenience. Glo.",0,0,0.2833333333333333,0.08333333333333333,Strong
midejohn,"Dear Customer, To enjoy interrupted BlackBerry Services, please renew your subscription. Thank you!  - Glo ng",0,0,0.5,0.5,Strong
Jarachike,"Dats how I tut I won money cus glo customer care kald me only for dem to thnk me for using there services, n to ask if am enjoying it",0,0,0.8,0.25,Strong
simolistic,"MTN I know rite now ur infected with the Glo virus but please provide quality services 4 us, the loyal customers...PS..u should marry ECG!!!",0,0,0.8333333333333334,0.6510416666666665,Strong
EireJobs,Customer Services Manager - Supply Chain / Manufaturing in Dublin: Dublin 22 37 - 40K DOEMy client a leading glo... http://t.co/BL08EGgn,0,0,0.0,0.0,Neutral
nosagabriel,GLO..... WTF???? Can't a customer get good services again? Hian!!!,0,0,0.8,0.25,Strong
FinanceJobsUS,"Financial Services Information Management Consultants job in Saint Louis, MO at Resources Glo... http://t.co/hl7dhyCp #customer #service",0,0,0.0,0.0,Neutral
sekyden,How dumb can u b 2go 2 a glo customer care outlet and ask 4 MTN BB services???....,0,0,0.5,-0.375,Weak
Emmykeyz,"""WELCOME TO GLO CUSTOMER SERVICE..THIS CALL MAY BE MONITORED FOR BETTER SERVICES AND RESEARCH PURPOSES!""",0,0,0.7,0.7125,Very Strong
OshigotoUK,"イギリス： Have you worked for an Airline? Customer Services Bookings agent,  Glo http://t.co/87MqA8uB",0,0,0.0,0.0,Neutral
OshigotoUK,"イギリス： Have you worked for an Airline? Customer Services Bookings agent,  Glo http://t.co/5bWOp2l5",0,1,0.0,0.0,Neutral
OshigotoUK,"イギリス： Have you worked for an Airline? Customer Services Bookings agent,  Glo http://t.co/V1mDXVaU",0,0,0.0,0.0,Neutral
RalphOtowo,"Seriously, these guys are making millions of dollars, what does it take to give customers reliable services? It's so irritating. #mtn #glo",0,0,0.7333333333333334,-0.3666666666666667,Weak
Glo_Thienel,Very Experienced Receptionist & Customer Services . Loooking for a new CXhallenge & role with a Company in City / Docklands,0,0,0.7272727272727273,0.5681818181818181,Strong
tweeterests,"Glo ba GO ! The Darkness of Glo Services Glowing & growing drastically,Customers complain BB BIS price slash a FRAUD !
http://t.co/3X6q0aX3",1,0,0.0,0.0,Neutral
CustServiceWork,"#callcentre #jobs AU Financial Services Call Centre Agent, Brisbane: NSW-Buraja, Front Line Customer Support Glo... http://t.co/zxM0zpan",0,0,0.0,0.0,Neutral
midejohn,"Dear Esteemed Customer, Thank you for using Glo BB services, we appreciate your continuous patronage. Rule your world. Glo",0,0,0.0,0.0,Neutral
Andrew___O,"RT : dear GLO, please no wack services.  sincerely your aspiring customer.",0,0,0.5,0.5,Strong
chin_lee5,"as an engineer wud tell they wud be the bestRT : dear GLO, please no wack services.  sincerely your aspiring customer.",0,0,0.5,0.5,Strong
kuvie_,"Swag RT : dear GLO, please no wack services.  sincerely your aspiring customer.",0,0,0.5,0.5,Strong
kafui_adzo,"dear GLO, please no wack services.  sincerely your aspiring customer.",0,5,0.5,0.5,Strong
NNJobs,"APAC Customer Serivces - APAC -  Newport News, VA: APAC Customer Services, Inc.

is ranked amoung the top 10 glo... http://t.co/vqv8IDmR",0,0,0.5,0.5,Strong
IamChumaaa," MTN abeg upgrade ur internet services in Nigeria, BIS/Mobile Web. U guys are loosing customers by d day. Ask Glo 3G or Airtel.",0,0,0.0,0.0,Neutral
riyor1,121 or 333 4 BB services...RT :  pls glo customer care no,0,0,0.0,0.0,Neutral
Senior_Man14, .Telecoms services are so eractic now.Post paid customers on GLO network can't check balance or recharge over 3months now.,0,0,0.0,0.0,Neutral
ZainabBabura,DEAR valued customer you can now stop using MTN yu can switch to GLO or ETISALAT for sufficient services thank you,0,0,0.0,0.0,Neutral
Sai_Glo,Cheap web hosting services 2011. Customer ratings and reviews. http://lx.im/1cyqk  - ad,0,0,0.7,0.4,Strong
IamDandiva,Glo is just as messed up as mtn when it comes to providing Blackberry internet services to customers,0,0,0.0,0.0,Neutral
kkmathews,"#glo  lines coming up,  bb services still down... not a msg from the jokers........ new meaning of ""customer service""",0,0,0.3717171717171717,-0.009595959595959616,Weak
Ekute_ile,#Glo is the best of the worst ....the network continually rips off its customers of quality BIS services in Naija...,0,0,0.65,0.0,Neutral
pheji,RT : GLO customer care just called me to find out y iv not bin subscribing to their BB services....call me ... http://tmi.me/6un6Y,0,0,0.0,0.0,Neutral
AihiRocks,GLO customer care just called me to find out y iv not bin subscribing to their BB services....call me wen i win a million bucks!!!,0,1,0.4,1.0,Very Strong
HotFreshJobs,Customer Service Advisor: Customer Services Advisor needed with Retail Banking ExperiencebrbrA glo... http://bit.ly/ee0GtG #hotfreshjobs,0,0,0.0,0.0,Neutral
CustServiceXing,"#jobs #Customer #Svc Technician, VMI - Site Services - USA-GA-Union City: **MEMBERS ONLY**SIGN UP NOW***., a glo... http://bit.ly/9QVNjk",0,0,0.0,0.0,Neutral
dadonskippo,#nc glo customer services,0,0,0.0,0.0,Neutral
LawGaryGreen,"Senior Manager, Technical Customer Services - Harris -  Rochester, NY: Harris RF Communications is the leading glo... http://bit.ly/aaq5uo",0,0,0.1,0.0,Neutral
IsraelTechNews,Globacom Nigeria (Glo) will utilize Ceragon's wireless solutions to deliver value added services to Nigerian enterprise customers,0,0,0.0,0.0,Neutral
praca_w_polsce,Customer Service Coordinator With German  - mazowieckie: Kelly Services Polska Sp. z o.o. Currently for our client glo http://bit.ly/9XjOXL,0,0,0.2,0.0,Neutral
emranhrbr,"Chat process - Customer Service Executive Walk-in 25th-28th August: With dedicated customer services team, and glo... http://bit.ly/bfJpxu",0,0,0.0,0.0,Neutral
praca_w_polsce,Customer Service Coordinator With German  - mazowieckie: Kelly Services Polska Sp. z o.o. Currently for our client glo http://bit.ly/9XjOXL,0,0,0.2,0.0,Neutral
ColorGlo,Visit our testimonials page to find out what our customers are saying about Color Glo services! http://fb.me/EGd3XqGQ,0,0,0.0,0.0,Neutral
LJMrSeptember, did that! I had a Glo & Zaiin sim card & it didnt work! Customer services kept me on hold for ages & were typically Naija rude!,0,0,0.55,-0.2708333333333333,Weak
JobsSanJose,"San Jose Jobs Customer Support Engineer 3 - Simax Global Services -  San Jose, CA: Company Description:

SIMAX Glo... http://bit.ly/chxAWR",0,0,0.0,0.0,Neutral
JobsSanJose,"San Jose Jobs Customer Support Engineer 3 - Simax Global Services -  San Jose, CA: Company Description:

SIMAX Glo... http://bit.ly/azroFR",0,0,0.0,0.0,Neutral
jobnet,"Customer Services Representative: NW-Preston, Job purpose To be the single point of contact for elstat’s glo, http://job.bs/j/S6Gm",0,0,0.21428571428571427,-0.07142857142857142,Weak
IL_tech,Hexaware Selects Validata to Offer Test Factory™ Services for Banking Customers Glo .. - BusinessWire http://bit.ly/dtYi2g,0,0,0.0,0.0,Neutral
reedcouk,"Customer Service Advisor - Banking...: Job Description  Our financial services client in Tewkesbury, Glo... http://bit.ly/djXNx9 #job #temp",0,0,0.0,0.0,Neutral
News4Everyone,Newsero News: Adtech Global Solutions Expands Services to Help Technology Customers...: Adtech Glo.. http://bit.ly/NHffn,0,0,0.0,0.0,Neutral
outsourcingEq,"Growth in Outsourced Customer Care Services in Europe, Middle East, and Africa Undeterred: Research: Source: Glo.. http://tinyurl.com/mqqtky",0,0,0.0,0.0,Neutral
